comparison,task,target,feature_family,heldout_fold,subject_id,total_fit_weight,expected_equal_weight,absolute_difference,equal_weight_pass
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,0,sub-29,88.95833333333331,88.95833333333333,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,0,sub-30,88.95833333333333,88.95833333333333,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,0,sub-32,88.95833333333333,88.95833333333333,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,0,sub-34,88.95833333333331,88.95833333333333,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,0,sub-36,88.95833333333334,88.95833333333333,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,0,sub-37,88.95833333333334,88.95833333333333,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,0,sub-41,88.95833333333333,88.95833333333333,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,0,sub-45,88.95833333333333,88.95833333333333,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,0,sub-47,88.95833333333331,88.95833333333333,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,0,sub-48,88.95833333333333,88.95833333333333,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,0,sub-5,88.95833333333331,88.95833333333333,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,0,sub-50,88.95833333333333,88.95833333333333,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,0,sub-7,88.95833333333333,88.95833333333333,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,1,sub-1,92.60000000000001,92.59999999999998,2.842170943040401e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,1,sub-11,92.60000000000001,92.59999999999998,2.842170943040401e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,1,sub-13,92.59999999999998,92.59999999999998,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,1,sub-14,92.6,92.59999999999998,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,1,sub-16,92.6,92.59999999999998,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,1,sub-18,92.6,92.59999999999998,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,1,sub-22,92.60000000000001,92.59999999999998,2.842170943040401e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,1,sub-23,92.6,92.59999999999998,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,1,sub-24,92.59999999999998,92.59999999999998,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,1,sub-26,92.60000000000001,92.59999999999998,2.842170943040401e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,1,sub-27,92.6,92.59999999999998,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,1,sub-29,92.6,92.59999999999998,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,1,sub-32,92.60000000000001,92.59999999999998,2.842170943040401e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,1,sub-34,92.6,92.59999999999998,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,1,sub-35,92.6,92.59999999999998,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,1,sub-36,92.6,92.59999999999998,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,1,sub-41,92.6,92.59999999999998,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,1,sub-44,92.6,92.59999999999998,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,1,sub-47,92.6,92.59999999999998,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,1,sub-48,92.6,92.59999999999998,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,1,sub-49,92.6,92.59999999999998,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,1,sub-5,92.6,92.59999999999998,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,1,sub-50,92.6,92.59999999999998,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,1,sub-6,92.6,92.59999999999998,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,1,sub-9,92.59999999999998,92.59999999999998,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,2,sub-11,95.36000000000001,95.36000000000001,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,2,sub-12,95.36,95.36000000000001,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,2,sub-13,95.36,95.36000000000001,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,2,sub-16,95.36,95.36000000000001,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,2,sub-18,95.35999999999999,95.36000000000001,2.842170943040401e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,2,sub-22,95.36000000000001,95.36000000000001,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,2,sub-24,95.36,95.36000000000001,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,2,sub-26,95.36000000000001,95.36000000000001,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,2,sub-27,95.35999999999999,95.36000000000001,2.842170943040401e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,2,sub-28,95.36,95.36000000000001,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,2,sub-29,95.35999999999999,95.36000000000001,2.842170943040401e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,2,sub-30,95.36,95.36000000000001,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,2,sub-35,95.36,95.36000000000001,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,2,sub-36,95.36,95.36000000000001,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,2,sub-37,95.36000000000001,95.36000000000001,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,2,sub-41,95.36,95.36000000000001,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,2,sub-44,95.36,95.36000000000001,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,2,sub-45,95.36,95.36000000000001,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,2,sub-47,95.36,95.36000000000001,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,2,sub-48,95.36,95.36000000000001,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,2,sub-49,95.36,95.36000000000001,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,2,sub-5,95.35999999999999,95.36000000000001,2.842170943040401e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,2,sub-6,95.36,95.36000000000001,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,2,sub-7,95.36,95.36000000000001,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,2,sub-9,95.36,95.36000000000001,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,3,sub-1,95.04,95.04,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,3,sub-12,95.04,95.04,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,3,sub-14,95.04,95.04,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,3,sub-16,95.03999999999999,95.04,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,3,sub-18,95.03999999999999,95.04,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,3,sub-22,95.04,95.04,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,3,sub-23,95.04,95.04,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,3,sub-27,95.04,95.04,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,3,sub-28,95.04,95.04,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,3,sub-30,95.04,95.04,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,3,sub-32,95.03999999999999,95.04,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,3,sub-34,95.04,95.04,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,3,sub-35,95.04000000000002,95.04,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,3,sub-36,95.04000000000002,95.04,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,3,sub-37,95.04000000000002,95.04,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,3,sub-41,95.03999999999999,95.04,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,3,sub-44,95.04,95.04,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,3,sub-45,95.04,95.04,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,3,sub-48,95.04,95.04,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,3,sub-49,95.04,95.04,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,3,sub-5,95.04,95.04,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,3,sub-50,95.03999999999999,95.04,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,3,sub-6,95.04000000000002,95.04,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,3,sub-7,95.03999999999999,95.04,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,3,sub-9,95.03999999999999,95.04,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-1,96.4,96.40000000000002,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-11,96.40000000000002,96.40000000000002,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-12,96.4,96.40000000000002,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-13,96.39999999999999,96.40000000000002,2.842170943040401e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-14,96.4,96.40000000000002,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-18,96.4,96.40000000000002,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-22,96.40000000000002,96.40000000000002,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-23,96.4,96.40000000000002,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-24,96.4,96.40000000000002,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-26,96.40000000000002,96.40000000000002,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-28,96.4,96.40000000000002,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-29,96.39999999999999,96.40000000000002,2.842170943040401e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-30,96.4,96.40000000000002,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-32,96.4,96.40000000000002,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-34,96.4,96.40000000000002,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-35,96.4,96.40000000000002,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-37,96.40000000000002,96.40000000000002,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-44,96.4,96.40000000000002,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-45,96.4,96.40000000000002,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-47,96.4,96.40000000000002,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-49,96.4,96.40000000000002,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-50,96.4,96.40000000000002,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-6,96.4,96.40000000000002,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-7,96.4,96.40000000000002,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F1,4,sub-9,96.39999999999999,96.40000000000002,2.842170943040401e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-1,88.95833333333333,88.95833333333333,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-11,88.95833333333333,88.95833333333333,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-12,88.95833333333333,88.95833333333333,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-13,88.95833333333331,88.95833333333333,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-14,88.95833333333333,88.95833333333333,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-16,88.95833333333333,88.95833333333333,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-23,88.95833333333333,88.95833333333333,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-24,88.95833333333333,88.95833333333333,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-26,88.95833333333333,88.95833333333333,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-27,88.95833333333331,88.95833333333333,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-28,88.95833333333333,88.95833333333333,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-29,88.95833333333331,88.95833333333333,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-30,88.95833333333333,88.95833333333333,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-32,88.95833333333333,88.95833333333333,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-34,88.95833333333331,88.95833333333333,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-36,88.95833333333334,88.95833333333333,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-37,88.95833333333334,88.95833333333333,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-41,88.95833333333333,88.95833333333333,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-45,88.95833333333333,88.95833333333333,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-47,88.95833333333331,88.95833333333333,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-48,88.95833333333333,88.95833333333333,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-5,88.95833333333331,88.95833333333333,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-50,88.95833333333333,88.95833333333333,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,sub-7,88.95833333333333,88.95833333333333,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-1,92.60000000000001,92.59999999999998,2.842170943040401e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-11,92.60000000000001,92.59999999999998,2.842170943040401e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-13,92.59999999999998,92.59999999999998,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-14,92.6,92.59999999999998,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-16,92.6,92.59999999999998,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-18,92.6,92.59999999999998,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-22,92.60000000000001,92.59999999999998,2.842170943040401e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-23,92.6,92.59999999999998,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-24,92.59999999999998,92.59999999999998,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-26,92.60000000000001,92.59999999999998,2.842170943040401e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-27,92.6,92.59999999999998,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-29,92.6,92.59999999999998,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-32,92.60000000000001,92.59999999999998,2.842170943040401e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-34,92.6,92.59999999999998,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-35,92.6,92.59999999999998,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-36,92.6,92.59999999999998,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-41,92.6,92.59999999999998,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-44,92.6,92.59999999999998,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-47,92.6,92.59999999999998,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-48,92.6,92.59999999999998,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-49,92.6,92.59999999999998,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-5,92.6,92.59999999999998,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-50,92.6,92.59999999999998,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-6,92.6,92.59999999999998,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,1,sub-9,92.59999999999998,92.59999999999998,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-11,95.36000000000001,95.36000000000001,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-12,95.36,95.36000000000001,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-13,95.36,95.36000000000001,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-16,95.36,95.36000000000001,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-18,95.35999999999999,95.36000000000001,2.842170943040401e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-22,95.36000000000001,95.36000000000001,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-24,95.36,95.36000000000001,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-26,95.36000000000001,95.36000000000001,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-27,95.35999999999999,95.36000000000001,2.842170943040401e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-28,95.36,95.36000000000001,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-29,95.35999999999999,95.36000000000001,2.842170943040401e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-30,95.36,95.36000000000001,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-35,95.36,95.36000000000001,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-36,95.36,95.36000000000001,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-37,95.36000000000001,95.36000000000001,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-41,95.36,95.36000000000001,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-44,95.36,95.36000000000001,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-45,95.36,95.36000000000001,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-47,95.36,95.36000000000001,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-48,95.36,95.36000000000001,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-49,95.36,95.36000000000001,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-5,95.35999999999999,95.36000000000001,2.842170943040401e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-6,95.36,95.36000000000001,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-7,95.36,95.36000000000001,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,2,sub-9,95.36,95.36000000000001,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-1,95.04,95.04,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-12,95.04,95.04,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-14,95.04,95.04,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-16,95.03999999999999,95.04,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-18,95.03999999999999,95.04,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-22,95.04,95.04,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-23,95.04,95.04,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-27,95.04,95.04,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-28,95.04,95.04,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-30,95.04,95.04,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-32,95.03999999999999,95.04,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-34,95.04,95.04,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-35,95.04000000000002,95.04,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-36,95.04000000000002,95.04,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-37,95.04000000000002,95.04,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-41,95.03999999999999,95.04,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-44,95.04,95.04,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-45,95.04,95.04,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-48,95.04,95.04,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-49,95.04,95.04,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-5,95.04,95.04,0.0,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-50,95.03999999999999,95.04,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-6,95.04000000000002,95.04,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-7,95.03999999999999,95.04,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,3,sub-9,95.03999999999999,95.04,1.4210854715202004e-14,True
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,4,sub-1,96.4,96.40000000000002,1.4210854715202004e-14,True
