model,fold,seed,subject_id,alpha_match,candidate_count_match,structured_valid,random_valid,matched_valid,valid_count_match,whitened_norm_error
ATCNet-CleanRoom,2,2,17,True,True,24,20,20,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,32,True,True,0,0,0,True,2.9802322387695312e-08
ATCNet-CleanRoom,2,2,19,True,True,9,10,9,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,16,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,50,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,3,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,2,2,17,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,48,True,True,22,23,22,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,7,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,50,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,2,2,12,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,28,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,37,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,2,2,44,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,2,2,18,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,44,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,3,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,17,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,2,2,5,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,18,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,3,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,32,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,45,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,13,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,32,True,True,0,0,0,True,1.1920928955078125e-07
ATCNet-CleanRoom,2,2,27,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,32,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,7,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,45,True,True,1,4,1,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,19,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,3,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,2,2,21,True,True,24,24,24,True,1.4901161193847656e-07
ATCNet-CleanRoom,2,2,37,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,2,2,7,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,2,2,21,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,2,2,27,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,13,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,45,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,5,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,47,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,2,2,7,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,17,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,2,2,50,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,14,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,47,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,11,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,28,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,17,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,2,2,37,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,13,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,32,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,36,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,32,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,47,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,36,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,44,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,50,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,2,2,3,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,28,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,2,2,12,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,5,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,2,2,1,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,14,True,True,0,0,0,True,1.1920928955078125e-07
ATCNet-CleanRoom,2,2,50,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,12,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,18,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,14,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,7,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,2,2,3,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,32,True,True,1,8,1,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,48,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,2,2,5,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,3,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,36,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,50,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,44,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,17,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,1,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,2,2,44,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,5,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,33,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,44,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,21,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,21,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,45,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,16,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,18,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,14,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,14,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,11,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,27,True,True,24,24,24,True,2.682209014892578e-07
ATCNet-CleanRoom,2,2,47,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,32,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,2,2,44,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,2,2,5,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,37,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,11,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,13,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,2,2,1,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,11,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,2,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,11,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,2,2,36,True,True,24,24,24,True,4.4703483581542975e-08
ATCNet-CleanRoom,2,2,13,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,2,2,11,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,2,2,47,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,5,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,32,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,3,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,2,2,27,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,3,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,2,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,2,2,7,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,47,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,1,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,16,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,5,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,2,2,28,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,28,True,True,0,0,0,True,4.4703483581542975e-08
ATCNet-CleanRoom,2,2,12,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,2,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,14,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,27,True,True,24,24,24,True,4.4703483581542975e-08
ATCNet-CleanRoom,2,2,19,True,True,0,0,0,True,2.9802322387695312e-08
ATCNet-CleanRoom,2,2,1,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,16,True,True,0,0,0,True,1.788139343261719e-07
ATCNet-CleanRoom,2,2,33,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,5,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,2,2,3,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,2,2,17,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,37,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,11,True,True,24,24,24,True,1.788139343261719e-07
ATCNet-CleanRoom,2,2,16,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,5,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,2,2,21,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,2,2,36,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,2,2,18,True,True,13,3,3,True,1.1920928955078125e-07
ATCNet-CleanRoom,2,2,18,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,3,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,2,2,50,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,48,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,2,2,21,True,True,0,0,0,True,7.450580596923828e-08
ATCNet-CleanRoom,2,2,21,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,47,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,5,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,7,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,32,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,2,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,28,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,16,True,True,0,1,0,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,19,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,2,2,21,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,33,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,12,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,16,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,45,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,2,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,33,True,True,24,24,24,True,1.4901161193847656e-07
ATCNet-CleanRoom,2,2,32,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,2,2,32,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,7,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,2,2,45,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,11,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,18,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,14,True,True,7,3,3,True,2.9802322387695312e-08
ATCNet-CleanRoom,2,2,7,True,True,24,24,24,True,1.4901161193847656e-07
ATCNet-CleanRoom,2,2,17,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,37,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,2,2,18,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,5,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,16,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,37,True,True,0,0,0,True,1.1920928955078125e-07
ATCNet-CleanRoom,2,2,11,True,True,24,24,24,True,1.4901161193847656e-07
ATCNet-CleanRoom,2,2,13,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,2,2,47,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,44,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,5,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,13,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,5,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,19,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,13,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,36,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,1,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,11,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,48,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,47,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,17,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,13,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,13,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,50,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,16,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,16,True,True,0,0,0,True,2.9802322387695312e-08
ATCNet-CleanRoom,2,2,32,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,45,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,44,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,2,2,3,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,12,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,45,True,True,24,24,24,True,4.4703483581542975e-08
ATCNet-CleanRoom,2,2,2,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,2,2,5,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,2,2,33,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,11,True,True,0,0,0,True,1.4901161193847656e-07
ATCNet-CleanRoom,2,2,11,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,32,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,2,2,47,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,2,2,37,True,True,24,24,24,True,1.788139343261719e-07
ATCNet-CleanRoom,2,2,37,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,17,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,44,True,True,24,21,21,True,2.9802322387695312e-08
ATCNet-CleanRoom,2,2,37,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,47,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,11,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,37,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,36,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,12,True,True,24,24,24,True,1.4901161193847656e-07
ATCNet-CleanRoom,2,2,47,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,16,True,True,24,24,24,True,4.4703483581542975e-08
ATCNet-CleanRoom,2,2,1,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,37,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,2,2,19,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,37,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,16,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,2,2,19,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,16,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,48,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,5,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,2,2,45,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,18,True,True,0,0,0,True,1.1920928955078125e-07
ATCNet-CleanRoom,2,2,17,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,28,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,2,2,2,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,3,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,2,2,27,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,17,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,18,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,47,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,2,2,12,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,37,True,True,24,21,21,True,4.4703483581542975e-08
ATCNet-CleanRoom,2,2,19,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,28,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,2,2,21,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,16,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,50,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,48,True,True,0,0,0,True,2.9802322387695312e-08
ATCNet-CleanRoom,2,2,12,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,12,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,1,True,True,24,24,24,True,1.4901161193847656e-07
ATCNet-CleanRoom,2,2,17,True,True,24,24,24,True,1.788139343261719e-07
ATCNet-CleanRoom,2,2,44,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,28,True,True,24,24,24,True,7.450580596923828e-08
ATCNet-CleanRoom,2,2,48,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,13,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,2,2,12,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,47,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,2,2,27,True,True,0,0,0,True,4.4703483581542975e-08
ATCNet-CleanRoom,2,2,18,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,28,True,True,0,0,0,True,2.384185791015625e-07
ATCNet-CleanRoom,2,2,44,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,33,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,13,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,2,2,32,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,17,True,True,0,0,0,True,2.9802322387695312e-08
ATCNet-CleanRoom,2,2,13,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,7,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,36,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,2,2,33,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,28,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,18,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,19,True,True,0,0,0,True,4.4703483581542975e-08
ATCNet-CleanRoom,2,2,44,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,18,True,True,0,0,0,True,1.1920928955078125e-07
ATCNet-CleanRoom,2,2,19,True,True,0,0,0,True,2.9802322387695312e-08
ATCNet-CleanRoom,2,2,19,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,14,True,True,24,24,24,True,4.4703483581542975e-08
ATCNet-CleanRoom,2,2,50,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,27,True,True,0,0,0,True,2.9802322387695312e-08
ATCNet-CleanRoom,2,2,16,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,2,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,18,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,11,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,44,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,11,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,33,True,True,24,24,24,True,1.4901161193847656e-07
ATCNet-CleanRoom,2,2,18,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,3,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,45,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,2,2,32,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,12,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,17,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,2,2,7,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,2,2,50,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,33,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,2,2,13,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,11,True,True,24,24,24,True,1.788139343261719e-07
ATCNet-CleanRoom,2,2,11,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,3,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,28,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,18,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,2,2,33,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,48,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,13,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,44,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,45,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,44,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,21,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,3,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,5,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,44,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,2,2,21,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,5,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,14,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,16,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,2,2,36,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,27,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,44,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,11,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,44,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,2,2,14,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,2,2,44,True,True,24,24,24,True,8.940696716308595e-08
