model,task,fold,seed,status,selector,subject_id,future_BA,worst_BA
EEGConformer,OpenBMI_MI,4,0,ESTIMABLE,U_only,37,0.796875,0.734375
EEGConformer,OpenBMI_MI,4,0,ESTIMABLE,U_only,39,0.75,0.75
EEGConformer,OpenBMI_MI,4,0,ESTIMABLE,U_only,42,0.71875,0.65625
EEGConformer,OpenBMI_MI,4,0,ESTIMABLE,U_only,51,0.59375,0.59375
EEGConformer,OpenBMI_MI,4,0,ESTIMABLE,U_only,54,0.53125,0.421875
EEGConformer,OpenBMI_MI,4,1,ESTIMABLE,PU,4,0.71875,0.546875
EEGConformer,OpenBMI_MI,4,1,ESTIMABLE,PU,12,0.640625,0.640625
EEGConformer,OpenBMI_MI,4,1,ESTIMABLE,PU,13,0.6875,0.6875
EEGConformer,OpenBMI_MI,4,1,ESTIMABLE,PU,17,0.625,0.625
EEGConformer,OpenBMI_MI,4,1,ESTIMABLE,PU,18,0.625,0.625
EEGConformer,OpenBMI_MI,4,1,ESTIMABLE,PU,24,0.59375,0.59375
EEGConformer,OpenBMI_MI,4,1,ESTIMABLE,PU,25,0.90625,0.6875
EEGConformer,OpenBMI_MI,4,1,ESTIMABLE,PU,29,0.734375,0.6875
EEGConformer,OpenBMI_MI,4,1,ESTIMABLE,PU,36,0.96875,0.953125
EEGConformer,OpenBMI_MI,4,1,ESTIMABLE,PU,37,0.8125,0.8125
EEGConformer,OpenBMI_MI,4,1,ESTIMABLE,PU,39,0.75,0.75
EEGConformer,OpenBMI_MI,4,1,ESTIMABLE,PU,42,0.671875,0.671875
EEGConformer,OpenBMI_MI,4,1,ESTIMABLE,PU,51,0.609375,0.609375
EEGConformer,OpenBMI_MI,4,1,ESTIMABLE,PU,54,0.5625,0.453125
EEGConformer,OpenBMI_MI,4,1,ESTIMABLE,U_only,4,0.71875,0.546875
EEGConformer,OpenBMI_MI,4,1,ESTIMABLE,U_only,12,0.640625,0.640625
EEGConformer,OpenBMI_MI,4,1,ESTIMABLE,U_only,13,0.6875,0.6875
EEGConformer,OpenBMI_MI,4,1,ESTIMABLE,U_only,17,0.625,0.625
EEGConformer,OpenBMI_MI,4,1,ESTIMABLE,U_only,18,0.625,0.625
EEGConformer,OpenBMI_MI,4,1,ESTIMABLE,U_only,24,0.59375,0.59375
EEGConformer,OpenBMI_MI,4,1,ESTIMABLE,U_only,25,0.90625,0.6875
EEGConformer,OpenBMI_MI,4,1,ESTIMABLE,U_only,29,0.734375,0.6875
EEGConformer,OpenBMI_MI,4,1,ESTIMABLE,U_only,36,0.96875,0.953125
EEGConformer,OpenBMI_MI,4,1,ESTIMABLE,U_only,37,0.8125,0.8125
EEGConformer,OpenBMI_MI,4,1,ESTIMABLE,U_only,39,0.75,0.75
EEGConformer,OpenBMI_MI,4,1,ESTIMABLE,U_only,42,0.671875,0.671875
EEGConformer,OpenBMI_MI,4,1,ESTIMABLE,U_only,51,0.609375,0.609375
EEGConformer,OpenBMI_MI,4,1,ESTIMABLE,U_only,54,0.5625,0.453125
EEGConformer,OpenBMI_MI,4,2,ESTIMABLE,PU,4,0.75,0.53125
EEGConformer,OpenBMI_MI,4,2,ESTIMABLE,PU,12,0.703125,0.703125
EEGConformer,OpenBMI_MI,4,2,ESTIMABLE,PU,13,0.6875,0.65625
EEGConformer,OpenBMI_MI,4,2,ESTIMABLE,PU,17,0.578125,0.578125
EEGConformer,OpenBMI_MI,4,2,ESTIMABLE,PU,18,0.671875,0.65625
EEGConformer,OpenBMI_MI,4,2,ESTIMABLE,PU,24,0.453125,0.453125
EEGConformer,OpenBMI_MI,4,2,ESTIMABLE,PU,25,0.9375,0.703125
EEGConformer,OpenBMI_MI,4,2,ESTIMABLE,PU,29,0.796875,0.6875
EEGConformer,OpenBMI_MI,4,2,ESTIMABLE,PU,36,0.90625,0.84375
EEGConformer,OpenBMI_MI,4,2,ESTIMABLE,PU,37,0.75,0.640625
EEGConformer,OpenBMI_MI,4,2,ESTIMABLE,PU,39,0.8125,0.703125
EEGConformer,OpenBMI_MI,4,2,ESTIMABLE,PU,42,0.6875,0.6875
EEGConformer,OpenBMI_MI,4,2,ESTIMABLE,PU,51,0.59375,0.59375
EEGConformer,OpenBMI_MI,4,2,ESTIMABLE,PU,54,0.734375,0.484375
EEGConformer,OpenBMI_MI,4,2,ESTIMABLE,U_only,4,0.75,0.53125
EEGConformer,OpenBMI_MI,4,2,ESTIMABLE,U_only,12,0.703125,0.703125
EEGConformer,OpenBMI_MI,4,2,ESTIMABLE,U_only,13,0.6875,0.65625
EEGConformer,OpenBMI_MI,4,2,ESTIMABLE,U_only,17,0.578125,0.578125
EEGConformer,OpenBMI_MI,4,2,ESTIMABLE,U_only,18,0.671875,0.65625
EEGConformer,OpenBMI_MI,4,2,ESTIMABLE,U_only,24,0.453125,0.453125
EEGConformer,OpenBMI_MI,4,2,ESTIMABLE,U_only,25,0.9375,0.703125
EEGConformer,OpenBMI_MI,4,2,ESTIMABLE,U_only,29,0.796875,0.6875
EEGConformer,OpenBMI_MI,4,2,ESTIMABLE,U_only,36,0.90625,0.84375
EEGConformer,OpenBMI_MI,4,2,ESTIMABLE,U_only,37,0.75,0.640625
EEGConformer,OpenBMI_MI,4,2,ESTIMABLE,U_only,39,0.8125,0.703125
EEGConformer,OpenBMI_MI,4,2,ESTIMABLE,U_only,42,0.6875,0.6875
EEGConformer,OpenBMI_MI,4,2,ESTIMABLE,U_only,51,0.59375,0.59375
EEGConformer,OpenBMI_MI,4,2,ESTIMABLE,U_only,54,0.734375,0.484375
EEGConformer,OpenBMI_ERP,0,0,ESTIMABLE,PU,4,0.796875,0.578125
EEGConformer,OpenBMI_ERP,0,0,ESTIMABLE,PU,12,0.84375,0.84375
EEGConformer,OpenBMI_ERP,0,0,ESTIMABLE,PU,13,0.671875,0.671875
EEGConformer,OpenBMI_ERP,0,0,ESTIMABLE,PU,17,0.625,0.53125
EEGConformer,OpenBMI_ERP,0,0,ESTIMABLE,PU,18,0.65625,0.59375
EEGConformer,OpenBMI_ERP,0,0,ESTIMABLE,PU,24,0.671875,0.671875
EEGConformer,OpenBMI_ERP,0,0,ESTIMABLE,PU,25,0.59375,0.59375
EEGConformer,OpenBMI_ERP,0,0,ESTIMABLE,PU,29,0.703125,0.703125
EEGConformer,OpenBMI_ERP,0,0,ESTIMABLE,PU,36,0.75,0.75
EEGConformer,OpenBMI_ERP,0,0,ESTIMABLE,PU,37,0.78125,0.765625
EEGConformer,OpenBMI_ERP,0,0,ESTIMABLE,PU,39,0.515625,0.515625
EEGConformer,OpenBMI_ERP,0,0,ESTIMABLE,PU,42,0.625,0.625
EEGConformer,OpenBMI_ERP,0,0,ESTIMABLE,PU,51,0.671875,0.671875
EEGConformer,OpenBMI_ERP,0,0,ESTIMABLE,PU,54,0.609375,0.53125
EEGConformer,OpenBMI_ERP,0,0,ESTIMABLE,U_only,4,0.796875,0.578125
EEGConformer,OpenBMI_ERP,0,0,ESTIMABLE,U_only,12,0.84375,0.84375
EEGConformer,OpenBMI_ERP,0,0,ESTIMABLE,U_only,13,0.671875,0.671875
EEGConformer,OpenBMI_ERP,0,0,ESTIMABLE,U_only,17,0.625,0.53125
EEGConformer,OpenBMI_ERP,0,0,ESTIMABLE,U_only,18,0.65625,0.59375
EEGConformer,OpenBMI_ERP,0,0,ESTIMABLE,U_only,24,0.671875,0.671875
EEGConformer,OpenBMI_ERP,0,0,ESTIMABLE,U_only,25,0.59375,0.59375
EEGConformer,OpenBMI_ERP,0,0,ESTIMABLE,U_only,29,0.703125,0.703125
EEGConformer,OpenBMI_ERP,0,0,ESTIMABLE,U_only,36,0.75,0.75
EEGConformer,OpenBMI_ERP,0,0,ESTIMABLE,U_only,37,0.78125,0.765625
EEGConformer,OpenBMI_ERP,0,0,ESTIMABLE,U_only,39,0.515625,0.515625
EEGConformer,OpenBMI_ERP,0,0,ESTIMABLE,U_only,42,0.625,0.625
EEGConformer,OpenBMI_ERP,0,0,ESTIMABLE,U_only,51,0.671875,0.671875
EEGConformer,OpenBMI_ERP,0,0,ESTIMABLE,U_only,54,0.609375,0.53125
EEGConformer,OpenBMI_ERP,0,1,ESTIMABLE,PU,4,0.71875,0.609375
EEGConformer,OpenBMI_ERP,0,1,ESTIMABLE,PU,12,0.890625,0.890625
EEGConformer,OpenBMI_ERP,0,1,ESTIMABLE,PU,13,0.6875,0.6875
EEGConformer,OpenBMI_ERP,0,1,ESTIMABLE,PU,17,0.53125,0.53125
EEGConformer,OpenBMI_ERP,0,1,ESTIMABLE,PU,18,0.625,0.609375
EEGConformer,OpenBMI_ERP,0,1,ESTIMABLE,PU,24,0.5625,0.5625
EEGConformer,OpenBMI_ERP,0,1,ESTIMABLE,PU,25,0.609375,0.609375
EEGConformer,OpenBMI_ERP,0,1,ESTIMABLE,PU,29,0.734375,0.734375
EEGConformer,OpenBMI_ERP,0,1,ESTIMABLE,PU,36,0.859375,0.8125
EEGConformer,OpenBMI_ERP,0,1,ESTIMABLE,PU,37,0.875,0.734375
EEGConformer,OpenBMI_ERP,0,1,ESTIMABLE,PU,39,0.6875,0.6875
EEGConformer,OpenBMI_ERP,0,1,ESTIMABLE,PU,42,0.71875,0.71875
EEGConformer,OpenBMI_ERP,0,1,ESTIMABLE,PU,51,0.640625,0.640625
EEGConformer,OpenBMI_ERP,0,1,ESTIMABLE,PU,54,0.703125,0.671875
EEGConformer,OpenBMI_ERP,0,1,ESTIMABLE,U_only,4,0.71875,0.609375
EEGConformer,OpenBMI_ERP,0,1,ESTIMABLE,U_only,12,0.890625,0.890625
EEGConformer,OpenBMI_ERP,0,1,ESTIMABLE,U_only,13,0.6875,0.6875
EEGConformer,OpenBMI_ERP,0,1,ESTIMABLE,U_only,17,0.53125,0.53125
EEGConformer,OpenBMI_ERP,0,1,ESTIMABLE,U_only,18,0.625,0.609375
EEGConformer,OpenBMI_ERP,0,1,ESTIMABLE,U_only,24,0.5625,0.5625
EEGConformer,OpenBMI_ERP,0,1,ESTIMABLE,U_only,25,0.609375,0.609375
EEGConformer,OpenBMI_ERP,0,1,ESTIMABLE,U_only,29,0.734375,0.734375
EEGConformer,OpenBMI_ERP,0,1,ESTIMABLE,U_only,36,0.859375,0.8125
EEGConformer,OpenBMI_ERP,0,1,ESTIMABLE,U_only,37,0.875,0.734375
EEGConformer,OpenBMI_ERP,0,1,ESTIMABLE,U_only,39,0.6875,0.6875
EEGConformer,OpenBMI_ERP,0,1,ESTIMABLE,U_only,42,0.71875,0.71875
EEGConformer,OpenBMI_ERP,0,1,ESTIMABLE,U_only,51,0.640625,0.640625
EEGConformer,OpenBMI_ERP,0,1,ESTIMABLE,U_only,54,0.703125,0.671875
EEGConformer,OpenBMI_ERP,0,2,ESTIMABLE,PU,4,0.796875,0.671875
EEGConformer,OpenBMI_ERP,0,2,ESTIMABLE,PU,12,0.921875,0.84375
EEGConformer,OpenBMI_ERP,0,2,ESTIMABLE,PU,13,0.671875,0.640625
EEGConformer,OpenBMI_ERP,0,2,ESTIMABLE,PU,17,0.546875,0.546875
EEGConformer,OpenBMI_ERP,0,2,ESTIMABLE,PU,18,0.640625,0.640625
EEGConformer,OpenBMI_ERP,0,2,ESTIMABLE,PU,24,0.609375,0.609375
EEGConformer,OpenBMI_ERP,0,2,ESTIMABLE,PU,25,0.609375,0.609375
EEGConformer,OpenBMI_ERP,0,2,ESTIMABLE,PU,29,0.734375,0.734375
EEGConformer,OpenBMI_ERP,0,2,ESTIMABLE,PU,36,0.75,0.75
EEGConformer,OpenBMI_ERP,0,2,ESTIMABLE,PU,37,0.890625,0.71875
EEGConformer,OpenBMI_ERP,0,2,ESTIMABLE,PU,39,0.65625,0.65625
EEGConformer,OpenBMI_ERP,0,2,ESTIMABLE,PU,42,0.734375,0.734375
EEGConformer,OpenBMI_ERP,0,2,ESTIMABLE,PU,51,0.75,0.75
EEGConformer,OpenBMI_ERP,0,2,ESTIMABLE,PU,54,0.75,0.71875
EEGConformer,OpenBMI_ERP,0,2,ESTIMABLE,U_only,4,0.796875,0.671875
EEGConformer,OpenBMI_ERP,0,2,ESTIMABLE,U_only,12,0.921875,0.84375
EEGConformer,OpenBMI_ERP,0,2,ESTIMABLE,U_only,13,0.671875,0.640625
EEGConformer,OpenBMI_ERP,0,2,ESTIMABLE,U_only,17,0.546875,0.546875
EEGConformer,OpenBMI_ERP,0,2,ESTIMABLE,U_only,18,0.640625,0.640625
EEGConformer,OpenBMI_ERP,0,2,ESTIMABLE,U_only,24,0.609375,0.609375
EEGConformer,OpenBMI_ERP,0,2,ESTIMABLE,U_only,25,0.609375,0.609375
EEGConformer,OpenBMI_ERP,0,2,ESTIMABLE,U_only,29,0.734375,0.734375
EEGConformer,OpenBMI_ERP,0,2,ESTIMABLE,U_only,36,0.75,0.75
EEGConformer,OpenBMI_ERP,0,2,ESTIMABLE,U_only,37,0.890625,0.71875
EEGConformer,OpenBMI_ERP,0,2,ESTIMABLE,U_only,39,0.65625,0.65625
EEGConformer,OpenBMI_ERP,0,2,ESTIMABLE,U_only,42,0.734375,0.734375
EEGConformer,OpenBMI_ERP,0,2,ESTIMABLE,U_only,51,0.75,0.75
EEGConformer,OpenBMI_ERP,0,2,ESTIMABLE,U_only,54,0.75,0.71875
EEGConformer,OpenBMI_ERP,1,0,ESTIMABLE,PU,4,0.71875,0.515625
EEGConformer,OpenBMI_ERP,1,0,ESTIMABLE,PU,12,0.796875,0.75
EEGConformer,OpenBMI_ERP,1,0,ESTIMABLE,PU,13,0.59375,0.59375
EEGConformer,OpenBMI_ERP,1,0,ESTIMABLE,PU,17,0.765625,0.75
EEGConformer,OpenBMI_ERP,1,0,ESTIMABLE,PU,18,0.71875,0.71875
EEGConformer,OpenBMI_ERP,1,0,ESTIMABLE,PU,24,0.625,0.625
EEGConformer,OpenBMI_ERP,1,0,ESTIMABLE,PU,25,0.59375,0.59375
EEGConformer,OpenBMI_ERP,1,0,ESTIMABLE,PU,29,0.71875,0.71875
EEGConformer,OpenBMI_ERP,1,0,ESTIMABLE,PU,36,0.59375,0.59375
EEGConformer,OpenBMI_ERP,1,0,ESTIMABLE,PU,37,0.75,0.609375
EEGConformer,OpenBMI_ERP,1,0,ESTIMABLE,PU,39,0.671875,0.578125
EEGConformer,OpenBMI_ERP,1,0,ESTIMABLE,PU,42,0.6875,0.6875
EEGConformer,OpenBMI_ERP,1,0,ESTIMABLE,PU,51,0.59375,0.59375
EEGConformer,OpenBMI_ERP,1,0,ESTIMABLE,PU,54,0.671875,0.609375
EEGConformer,OpenBMI_ERP,1,0,ESTIMABLE,U_only,4,0.75,0.6875
EEGConformer,OpenBMI_ERP,1,0,ESTIMABLE,U_only,12,0.8125,0.8125
EEGConformer,OpenBMI_ERP,1,0,ESTIMABLE,U_only,13,0.71875,0.703125
EEGConformer,OpenBMI_ERP,1,0,ESTIMABLE,U_only,17,0.703125,0.703125
EEGConformer,OpenBMI_ERP,1,0,ESTIMABLE,U_only,18,0.828125,0.625
EEGConformer,OpenBMI_ERP,1,0,ESTIMABLE,U_only,24,0.546875,0.546875
EEGConformer,OpenBMI_ERP,1,0,ESTIMABLE,U_only,25,0.59375,0.59375
EEGConformer,OpenBMI_ERP,1,0,ESTIMABLE,U_only,29,0.609375,0.609375
EEGConformer,OpenBMI_ERP,1,0,ESTIMABLE,U_only,36,0.765625,0.765625
EEGConformer,OpenBMI_ERP,1,0,ESTIMABLE,U_only,37,0.859375,0.609375
EEGConformer,OpenBMI_ERP,1,0,ESTIMABLE,U_only,39,0.515625,0.515625
EEGConformer,OpenBMI_ERP,1,0,ESTIMABLE,U_only,42,0.703125,0.703125
EEGConformer,OpenBMI_ERP,1,0,ESTIMABLE,U_only,51,0.59375,0.59375
EEGConformer,OpenBMI_ERP,1,0,ESTIMABLE,U_only,54,0.609375,0.546875
EEGConformer,OpenBMI_ERP,1,1,ESTIMABLE,PU,4,0.734375,0.640625
EEGConformer,OpenBMI_ERP,1,1,ESTIMABLE,PU,12,0.796875,0.640625
EEGConformer,OpenBMI_ERP,1,1,ESTIMABLE,PU,13,0.65625,0.65625
EEGConformer,OpenBMI_ERP,1,1,ESTIMABLE,PU,17,0.78125,0.75
EEGConformer,OpenBMI_ERP,1,1,ESTIMABLE,PU,18,0.6875,0.6875
EEGConformer,OpenBMI_ERP,1,1,ESTIMABLE,PU,24,0.703125,0.703125
EEGConformer,OpenBMI_ERP,1,1,ESTIMABLE,PU,25,0.59375,0.59375
EEGConformer,OpenBMI_ERP,1,1,ESTIMABLE,PU,29,0.859375,0.765625
EEGConformer,OpenBMI_ERP,1,1,ESTIMABLE,PU,36,0.671875,0.671875
EEGConformer,OpenBMI_ERP,1,1,ESTIMABLE,PU,37,0.734375,0.703125
EEGConformer,OpenBMI_ERP,1,1,ESTIMABLE,PU,39,0.65625,0.59375
EEGConformer,OpenBMI_ERP,1,1,ESTIMABLE,PU,42,0.625,0.625
EEGConformer,OpenBMI_ERP,1,1,ESTIMABLE,PU,51,0.625,0.578125
EEGConformer,OpenBMI_ERP,1,1,ESTIMABLE,PU,54,0.59375,0.578125
EEGConformer,OpenBMI_ERP,1,1,ESTIMABLE,U_only,4,0.734375,0.640625
EEGConformer,OpenBMI_ERP,1,1,ESTIMABLE,U_only,12,0.796875,0.640625
EEGConformer,OpenBMI_ERP,1,1,ESTIMABLE,U_only,13,0.65625,0.65625
EEGConformer,OpenBMI_ERP,1,1,ESTIMABLE,U_only,17,0.78125,0.75
EEGConformer,OpenBMI_ERP,1,1,ESTIMABLE,U_only,18,0.6875,0.6875
EEGConformer,OpenBMI_ERP,1,1,ESTIMABLE,U_only,24,0.703125,0.703125
EEGConformer,OpenBMI_ERP,1,1,ESTIMABLE,U_only,25,0.59375,0.59375
EEGConformer,OpenBMI_ERP,1,1,ESTIMABLE,U_only,29,0.859375,0.765625
EEGConformer,OpenBMI_ERP,1,1,ESTIMABLE,U_only,36,0.671875,0.671875
EEGConformer,OpenBMI_ERP,1,1,ESTIMABLE,U_only,37,0.734375,0.703125
EEGConformer,OpenBMI_ERP,1,1,ESTIMABLE,U_only,39,0.65625,0.59375
EEGConformer,OpenBMI_ERP,1,1,ESTIMABLE,U_only,42,0.625,0.625
EEGConformer,OpenBMI_ERP,1,1,ESTIMABLE,U_only,51,0.625,0.578125
EEGConformer,OpenBMI_ERP,1,1,ESTIMABLE,U_only,54,0.59375,0.578125
EEGConformer,OpenBMI_ERP,1,2,ESTIMABLE,PU,4,0.78125,0.640625
EEGConformer,OpenBMI_ERP,1,2,ESTIMABLE,PU,12,0.875,0.875
EEGConformer,OpenBMI_ERP,1,2,ESTIMABLE,PU,13,0.578125,0.578125
EEGConformer,OpenBMI_ERP,1,2,ESTIMABLE,PU,17,0.8125,0.8125
EEGConformer,OpenBMI_ERP,1,2,ESTIMABLE,PU,18,0.71875,0.703125
EEGConformer,OpenBMI_ERP,1,2,ESTIMABLE,PU,24,0.65625,0.65625
EEGConformer,OpenBMI_ERP,1,2,ESTIMABLE,PU,25,0.625,0.625
EEGConformer,OpenBMI_ERP,1,2,ESTIMABLE,PU,29,0.6875,0.625
EEGConformer,OpenBMI_ERP,1,2,ESTIMABLE,PU,36,0.8125,0.8125
EEGConformer,OpenBMI_ERP,1,2,ESTIMABLE,PU,37,0.828125,0.71875
EEGConformer,OpenBMI_ERP,1,2,ESTIMABLE,PU,39,0.609375,0.609375
EEGConformer,OpenBMI_ERP,1,2,ESTIMABLE,PU,42,0.703125,0.703125
EEGConformer,OpenBMI_ERP,1,2,ESTIMABLE,PU,51,0.671875,0.671875
EEGConformer,OpenBMI_ERP,1,2,ESTIMABLE,PU,54,0.640625,0.578125
EEGConformer,OpenBMI_ERP,1,2,ESTIMABLE,U_only,4,0.78125,0.640625
EEGConformer,OpenBMI_ERP,1,2,ESTIMABLE,U_only,12,0.875,0.875
EEGConformer,OpenBMI_ERP,1,2,ESTIMABLE,U_only,13,0.578125,0.578125
EEGConformer,OpenBMI_ERP,1,2,ESTIMABLE,U_only,17,0.8125,0.8125
EEGConformer,OpenBMI_ERP,1,2,ESTIMABLE,U_only,18,0.71875,0.703125
EEGConformer,OpenBMI_ERP,1,2,ESTIMABLE,U_only,24,0.65625,0.65625
EEGConformer,OpenBMI_ERP,1,2,ESTIMABLE,U_only,25,0.625,0.625
EEGConformer,OpenBMI_ERP,1,2,ESTIMABLE,U_only,29,0.6875,0.625
EEGConformer,OpenBMI_ERP,1,2,ESTIMABLE,U_only,36,0.8125,0.8125
EEGConformer,OpenBMI_ERP,1,2,ESTIMABLE,U_only,37,0.828125,0.71875
EEGConformer,OpenBMI_ERP,1,2,ESTIMABLE,U_only,39,0.609375,0.609375
EEGConformer,OpenBMI_ERP,1,2,ESTIMABLE,U_only,42,0.703125,0.703125
EEGConformer,OpenBMI_ERP,1,2,ESTIMABLE,U_only,51,0.671875,0.671875
EEGConformer,OpenBMI_ERP,1,2,ESTIMABLE,U_only,54,0.640625,0.578125
EEGConformer,OpenBMI_ERP,2,0,ESTIMABLE,PU,4,0.6875,0.484375
EEGConformer,OpenBMI_ERP,2,0,ESTIMABLE,PU,12,0.71875,0.71875
EEGConformer,OpenBMI_ERP,2,0,ESTIMABLE,PU,13,0.671875,0.671875
EEGConformer,OpenBMI_ERP,2,0,ESTIMABLE,PU,17,0.609375,0.609375
EEGConformer,OpenBMI_ERP,2,0,ESTIMABLE,PU,18,0.765625,0.703125
EEGConformer,OpenBMI_ERP,2,0,ESTIMABLE,PU,24,0.703125,0.703125
EEGConformer,OpenBMI_ERP,2,0,ESTIMABLE,PU,25,0.828125,0.65625
EEGConformer,OpenBMI_ERP,2,0,ESTIMABLE,PU,29,0.546875,0.546875
EEGConformer,OpenBMI_ERP,2,0,ESTIMABLE,PU,36,0.625,0.625
EEGConformer,OpenBMI_ERP,2,0,ESTIMABLE,PU,37,0.859375,0.5
EEGConformer,OpenBMI_ERP,2,0,ESTIMABLE,PU,39,0.46875,0.46875
EEGConformer,OpenBMI_ERP,2,0,ESTIMABLE,PU,42,0.5625,0.5625
EEGConformer,OpenBMI_ERP,2,0,ESTIMABLE,PU,51,0.546875,0.546875
EEGConformer,OpenBMI_ERP,2,0,ESTIMABLE,PU,54,0.671875,0.578125
EEGConformer,OpenBMI_ERP,2,0,ESTIMABLE,U_only,4,0.6875,0.484375
EEGConformer,OpenBMI_ERP,2,0,ESTIMABLE,U_only,12,0.71875,0.71875
EEGConformer,OpenBMI_ERP,2,0,ESTIMABLE,U_only,13,0.671875,0.671875
EEGConformer,OpenBMI_ERP,2,0,ESTIMABLE,U_only,17,0.609375,0.609375
EEGConformer,OpenBMI_ERP,2,0,ESTIMABLE,U_only,18,0.765625,0.703125
EEGConformer,OpenBMI_ERP,2,0,ESTIMABLE,U_only,24,0.703125,0.703125
EEGConformer,OpenBMI_ERP,2,0,ESTIMABLE,U_only,25,0.828125,0.65625
EEGConformer,OpenBMI_ERP,2,0,ESTIMABLE,U_only,29,0.546875,0.546875
EEGConformer,OpenBMI_ERP,2,0,ESTIMABLE,U_only,36,0.625,0.625
EEGConformer,OpenBMI_ERP,2,0,ESTIMABLE,U_only,37,0.859375,0.5
EEGConformer,OpenBMI_ERP,2,0,ESTIMABLE,U_only,39,0.46875,0.46875
EEGConformer,OpenBMI_ERP,2,0,ESTIMABLE,U_only,42,0.5625,0.5625
EEGConformer,OpenBMI_ERP,2,0,ESTIMABLE,U_only,51,0.546875,0.546875
EEGConformer,OpenBMI_ERP,2,0,ESTIMABLE,U_only,54,0.671875,0.578125
EEGConformer,OpenBMI_ERP,2,1,ESTIMABLE,PU,4,0.71875,0.5625
EEGConformer,OpenBMI_ERP,2,1,ESTIMABLE,PU,12,0.71875,0.59375
EEGConformer,OpenBMI_ERP,2,1,ESTIMABLE,PU,13,0.59375,0.59375
EEGConformer,OpenBMI_ERP,2,1,ESTIMABLE,PU,17,0.609375,0.609375
EEGConformer,OpenBMI_ERP,2,1,ESTIMABLE,PU,18,0.78125,0.609375
EEGConformer,OpenBMI_ERP,2,1,ESTIMABLE,PU,24,0.578125,0.578125
EEGConformer,OpenBMI_ERP,2,1,ESTIMABLE,PU,25,0.6875,0.6875
EEGConformer,OpenBMI_ERP,2,1,ESTIMABLE,PU,29,0.484375,0.484375
EEGConformer,OpenBMI_ERP,2,1,ESTIMABLE,PU,36,0.65625,0.65625
EEGConformer,OpenBMI_ERP,2,1,ESTIMABLE,PU,37,0.734375,0.625
EEGConformer,OpenBMI_ERP,2,1,ESTIMABLE,PU,39,0.546875,0.546875
EEGConformer,OpenBMI_ERP,2,1,ESTIMABLE,PU,42,0.640625,0.640625
EEGConformer,OpenBMI_ERP,2,1,ESTIMABLE,PU,51,0.546875,0.546875
EEGConformer,OpenBMI_ERP,2,1,ESTIMABLE,PU,54,0.78125,0.734375
EEGConformer,OpenBMI_ERP,2,1,ESTIMABLE,U_only,4,0.71875,0.5625
EEGConformer,OpenBMI_ERP,2,1,ESTIMABLE,U_only,12,0.71875,0.59375
EEGConformer,OpenBMI_ERP,2,1,ESTIMABLE,U_only,13,0.59375,0.59375
EEGConformer,OpenBMI_ERP,2,1,ESTIMABLE,U_only,17,0.609375,0.609375
EEGConformer,OpenBMI_ERP,2,1,ESTIMABLE,U_only,18,0.78125,0.609375
EEGConformer,OpenBMI_ERP,2,1,ESTIMABLE,U_only,24,0.578125,0.578125
EEGConformer,OpenBMI_ERP,2,1,ESTIMABLE,U_only,25,0.6875,0.6875
EEGConformer,OpenBMI_ERP,2,1,ESTIMABLE,U_only,29,0.484375,0.484375
EEGConformer,OpenBMI_ERP,2,1,ESTIMABLE,U_only,36,0.65625,0.65625
EEGConformer,OpenBMI_ERP,2,1,ESTIMABLE,U_only,37,0.734375,0.625
EEGConformer,OpenBMI_ERP,2,1,ESTIMABLE,U_only,39,0.546875,0.546875
EEGConformer,OpenBMI_ERP,2,1,ESTIMABLE,U_only,42,0.640625,0.640625
EEGConformer,OpenBMI_ERP,2,1,ESTIMABLE,U_only,51,0.546875,0.546875
EEGConformer,OpenBMI_ERP,2,1,ESTIMABLE,U_only,54,0.78125,0.734375
EEGConformer,OpenBMI_ERP,2,2,ESTIMABLE,PU,4,0.75,0.6875
EEGConformer,OpenBMI_ERP,2,2,ESTIMABLE,PU,12,0.859375,0.84375
EEGConformer,OpenBMI_ERP,2,2,ESTIMABLE,PU,13,0.859375,0.75
EEGConformer,OpenBMI_ERP,2,2,ESTIMABLE,PU,17,0.625,0.625
EEGConformer,OpenBMI_ERP,2,2,ESTIMABLE,PU,18,0.703125,0.53125
EEGConformer,OpenBMI_ERP,2,2,ESTIMABLE,PU,24,0.625,0.625
EEGConformer,OpenBMI_ERP,2,2,ESTIMABLE,PU,25,0.59375,0.59375
EEGConformer,OpenBMI_ERP,2,2,ESTIMABLE,PU,29,0.75,0.75
EEGConformer,OpenBMI_ERP,2,2,ESTIMABLE,PU,36,0.8125,0.796875
EEGConformer,OpenBMI_ERP,2,2,ESTIMABLE,PU,37,0.859375,0.703125
EEGConformer,OpenBMI_ERP,2,2,ESTIMABLE,PU,39,0.59375,0.59375
EEGConformer,OpenBMI_ERP,2,2,ESTIMABLE,PU,42,0.78125,0.78125
EEGConformer,OpenBMI_ERP,2,2,ESTIMABLE,PU,51,0.640625,0.640625
EEGConformer,OpenBMI_ERP,2,2,ESTIMABLE,PU,54,0.75,0.71875
EEGConformer,OpenBMI_ERP,2,2,ESTIMABLE,U_only,4,0.8125,0.734375
EEGConformer,OpenBMI_ERP,2,2,ESTIMABLE,U_only,12,0.84375,0.796875
EEGConformer,OpenBMI_ERP,2,2,ESTIMABLE,U_only,13,0.75,0.75
EEGConformer,OpenBMI_ERP,2,2,ESTIMABLE,U_only,17,0.65625,0.65625
